umur,pekerjaan,status_pernikahan,kredit,saldo,cicilan,pinjaman,membership
49,self-employed,married,no,5711,no,no,no
33,blue-collar,married,no,2254,yes,no,no
30,services,married,no,1015,yes,no,no
37,technician,married,no,0,no,no,no
30,management,single,no,2766,yes,yes,no
39,admin.,single,no,782,yes,no,no
47,technician,married,no,-744,yes,yes,no
44,management,married,no,1103,no,no,no
39,blue-collar,single,no,3384,yes,no,no
31,self-employed,married,no,0,yes,no,no
34,technician,single,no,4223,no,yes,no
50,self-employed,married,no,1878,yes,yes,no
30,self-employed,married,no,2153,yes,no,no
31,self-employed,single,no,1086,no,no,no
30,services,single,no,5746,yes,no,no
57,entrepreneur,married,no,1888,no,no,no
31,blue-collar,married,no,268,yes,no,no
32,blue-collar,married,no,8957,no,no,no
51,management,divorced,no,10834,yes,no,no
41,blue-collar,single,no,98,no,yes,no
31,technician,married,no,54,no,no,no
52,blue-collar,married,no,4269,yes,yes,no
48,management,married,no,3230,yes,no,no
31,blue-collar,single,no,328,yes,no,no
59,blue-collar,divorced,no,4190,yes,no,no
37,blue-collar,married,no,693,no,no,no
46,technician,married,no,0,no,no,yes
37,admin.,single,no,862,no,no,no
46,technician,married,no,1,no,yes,no
39,blue-collar,divorced,no,1317,yes,no,yes
57,retired,married,no,3815,no,no,no
55,technician,married,no,9774,yes,no,no
41,technician,married,no,1539,no,no,no
55,technician,married,no,361,yes,yes,no
46,technician,divorced,no,3455,yes,no,no
56,technician,married,no,23,no,no,yes
32,unemployed,single,no,1249,yes,no,no
44,services,married,no,-230,yes,yes,no
34,services,single,no,16,yes,no,no
36,unemployed,married,no,-872,yes,yes,no
35,blue-collar,married,no,667,no,no,no
32,blue-collar,married,no,305,yes,no,no
50,blue-collar,married,no,2590,yes,no,no
30,self-employed,single,no,-174,no,no,no
30,technician,single,no,925,no,no,no
55,management,married,no,10065,no,no,no
32,blue-collar,single,no,3201,yes,no,no
39,unemployed,single,no,7,yes,no,yes
30,technician,single,no,4888,yes,no,no
30,technician,single,no,3086,yes,no,no
33,technician,married,no,1434,yes,no,no
33,student,single,no,2904,no,no,no
41,blue-collar,married,no,6596,yes,no,no
31,services,single,no,11386,yes,no,no
30,services,married,no,3929,yes,no,yes
34,management,married,no,273,yes,no,no
31,management,married,no,10,no,no,no
36,management,married,no,0,yes,no,no
32,management,married,no,3651,yes,no,no
36,self-employed,single,no,20451,no,no,no
35,technician,single,no,-476,yes,no,no
51,blue-collar,divorced,yes,56,yes,yes,no
44,services,married,no,-289,no,yes,no
45,management,single,no,5769,no,no,no
32,blue-collar,married,no,3166,yes,no,no
36,blue-collar,single,no,2235,yes,no,no
30,services,divorced,no,78,yes,no,no
30,blue-collar,married,no,399,no,yes,no
51,blue-collar,married,no,3185,yes,no,no
47,management,married,no,186,no,no,no
53,blue-collar,married,no,21522,no,no,no
50,management,married,yes,421,no,no,no
39,management,married,no,225,yes,no,no
33,admin.,single,no,-281,yes,yes,no
49,self-employed,married,no,2143,no,no,no
46,technician,single,no,628,no,no,no
44,admin.,single,no,10386,yes,no,no
55,admin.,divorced,no,166,no,no,no
47,management,married,no,3844,yes,no,no
34,management,divorced,no,13204,yes,yes,no
37,technician,single,no,-272,no,yes,no
30,admin.,single,no,10735,no,no,no
45,self-employed,married,no,7,no,no,yes
32,management,single,no,4582,yes,no,no
31,services,married,no,14387,yes,no,no
42,services,married,no,2145,no,no,no
30,management,single,no,4091,no,no,no
32,blue-collar,married,no,5,no,no,no
42,blue-collar,single,no,985,no,no,no
32,management,single,no,999,yes,no,no
33,entrepreneur,married,no,4465,yes,no,no
39,blue-collar,single,no,369,no,yes,no
58,technician,married,no,16119,no,no,no
32,services,single,no,2478,no,yes,no
43,blue-collar,married,no,699,yes,yes,yes
34,admin.,married,no,16489,yes,no,no
53,blue-collar,married,no,421,yes,no,yes
33,blue-collar,married,no,261,yes,no,no
35,admin.,married,no,5250,yes,no,no
44,management,single,no,3812,no,no,no
43,technician,married,no,4333,yes,no,yes
37,management,married,no,1060,no,no,no
56,management,married,no,1803,no,no,no
33,technician,divorced,no,557,yes,no,no
42,services,married,no,6754,no,yes,no
33,blue-collar,single,no,785,yes,no,no
40,technician,married,no,4441,yes,no,no
38,entrepreneur,married,no,868,no,no,no
53,blue-collar,married,no,3815,no,no,no
47,blue-collar,married,no,2,yes,yes,no
54,management,divorced,no,300,yes,no,yes
33,admin.,married,no,2711,no,no,no
31,management,single,no,16,no,no,no
47,blue-collar,married,no,5041,no,no,no
48,entrepreneur,married,no,2675,no,no,no
31,housemaid,married,no,592,no,yes,no
43,blue-collar,divorced,no,3550,no,no,yes
33,technician,single,no,3827,no,no,no
39,management,married,no,1209,no,no,no
58,admin.,married,no,5763,no,no,no
32,blue-collar,married,no,10142,yes,no,no
32,technician,single,no,514,yes,yes,no
57,management,married,no,1172,yes,no,no
53,self-employed,divorced,no,8112,yes,yes,no
52,unemployed,married,no,105,no,no,no
30,blue-collar,single,no,7773,yes,no,yes
38,services,divorced,no,0,yes,no,no
40,management,married,no,2243,no,no,no
32,blue-collar,married,no,12705,yes,no,no
38,management,married,no,5506,no,no,no
34,admin.,single,no,2677,yes,no,no
55,admin.,married,no,1102,yes,no,no
51,blue-collar,married,no,575,no,yes,no
37,entrepreneur,married,no,3,no,no,no
30,admin.,married,no,1794,no,no,yes
35,blue-collar,single,no,258,yes,no,no
36,management,single,no,2032,no,yes,yes
57,services,single,no,2236,yes,no,no
36,management,single,no,2685,no,yes,no
33,blue-collar,married,no,3605,yes,no,no
42,services,single,no,7704,yes,no,no
43,management,married,no,1646,yes,no,no
32,blue-collar,married,no,726,yes,no,no
32,technician,single,no,5205,no,no,no
30,services,single,no,9720,no,yes,no
46,management,married,no,197,no,no,no
40,admin.,married,no,7711,yes,no,no
31,student,single,no,307,no,no,no
31,blue-collar,married,no,2591,yes,no,no
34,self-employed,married,no,1545,yes,no,no
32,admin.,married,no,2555,yes,no,no
33,blue-collar,married,no,53,no,no,no
32,management,single,no,12686,yes,no,no
40,blue-collar,married,no,60,no,no,no
33,management,married,no,3401,no,no,yes
38,blue-collar,married,no,1327,yes,no,no
31,technician,married,no,3706,yes,no,no
38,entrepreneur,married,no,1110,yes,no,yes
41,blue-collar,married,no,875,yes,no,no
30,self-employed,married,no,1930,no,no,no
51,technician,married,no,-153,no,no,no
39,management,married,no,2450,no,no,no
36,blue-collar,married,no,7449,yes,no,no
31,entrepreneur,single,no,627,no,no,no
46,admin.,married,no,2869,yes,no,no
51,technician,divorced,no,7928,yes,no,no
36,management,married,no,0,no,no,no
57,services,married,no,1556,yes,no,no
37,entrepreneur,married,no,836,yes,no,no
35,admin.,married,no,3863,yes,no,no
44,technician,married,no,7876,yes,no,no
37,technician,divorced,no,3068,yes,yes,yes
32,services,married,no,983,yes,no,yes
48,management,married,no,1348,no,no,no
34,management,single,no,3035,no,no,no
31,entrepreneur,single,no,0,yes,no,no
30,management,single,no,1456,yes,no,no
34,admin.,single,no,5007,yes,no,no
34,blue-collar,married,no,1979,yes,no,no
30,services,married,no,10667,no,no,no
34,technician,single,no,2283,no,no,no
49,management,single,no,4465,yes,no,no
31,admin.,married,no,9911,no,no,no
34,blue-collar,married,no,17672,no,no,no
43,self-employed,married,no,5704,yes,no,no
31,self-employed,single,yes,-282,yes,no,no
59,unemployed,married,no,13836,no,no,no
59,technician,divorced,no,2396,no,no,yes
38,blue-collar,married,no,0,no,no,no
33,self-employed,single,no,1354,yes,no,no
59,retired,married,no,6888,no,no,yes
40,unemployed,divorced,no,452,no,no,no
31,self-employed,single,no,8460,no,no,no
53,technician,divorced,no,6503,yes,no,no
37,self-employed,married,no,1624,yes,no,no
42,blue-collar,married,no,2906,no,no,no
31,blue-collar,married,no,10287,yes,no,no
35,blue-collar,divorced,no,3102,yes,no,no
33,student,single,no,3404,yes,no,no
53,unemployed,married,no,1561,no,no,no
33,admin.,single,no,21854,yes,no,no
49,admin.,divorced,no,502,yes,no,no
34,management,married,no,56,yes,no,no
44,blue-collar,divorced,no,3953,yes,no,no
37,unemployed,married,no,2424,no,no,no
32,admin.,single,no,781,no,no,no
51,entrepreneur,married,no,6659,yes,yes,no
59,management,married,no,1083,no,no,no
41,management,married,no,60,yes,no,no
58,retired,married,no,5087,no,no,no
35,admin.,married,no,725,yes,no,no
49,admin.,single,no,7426,no,no,no
35,admin.,single,no,0,yes,yes,no
43,management,married,no,0,yes,yes,no
33,management,single,no,4409,no,no,no
30,technician,single,no,782,yes,yes,no
59,retired,married,no,0,no,no,no
39,management,divorced,no,4314,yes,no,no
33,self-employed,married,no,631,no,no,no
36,admin.,single,no,8785,yes,no,no
37,blue-collar,single,no,1184,yes,no,no
54,management,married,no,1660,no,no,no
59,retired,married,no,644,no,no,no
31,technician,single,no,438,yes,no,no
39,services,divorced,no,1957,yes,yes,no
36,blue-collar,married,no,21,no,no,no
38,admin.,single,no,-23,no,no,no
33,self-employed,single,no,4996,no,no,no
37,unemployed,married,no,459,no,no,no
31,blue-collar,married,no,1515,yes,no,no
35,technician,married,no,410,yes,no,no
49,blue-collar,single,no,3710,yes,no,no
30,self-employed,single,no,1259,no,no,no
32,admin.,married,no,901,yes,no,no
31,technician,married,no,40,yes,no,no
34,technician,single,no,5039,no,no,no
59,management,divorced,no,17056,yes,no,no
58,technician,married,no,7429,no,no,no
31,admin.,married,no,782,yes,no,no
33,management,married,no,3713,yes,no,no
48,management,married,no,7861,no,no,no
45,technician,married,no,999,yes,no,no
44,self-employed,single,no,18558,yes,no,no
57,self-employed,married,no,3012,no,no,no
38,technician,married,no,1696,no,no,no
35,unknown,divorced,no,3888,no,no,no
30,admin.,single,no,732,no,no,no
43,management,married,no,28,yes,no,no
52,housemaid,married,no,3923,yes,no,no
39,management,divorced,no,155,yes,no,no
39,entrepreneur,divorced,no,966,yes,yes,no
38,blue-collar,married,no,789,yes,no,no
35,services,single,no,2467,no,no,no
43,management,married,no,14355,no,no,no
43,management,divorced,no,0,no,no,no
32,management,single,no,3829,no,yes,no
44,blue-collar,married,no,3060,yes,no,no
34,management,single,no,11350,yes,no,no
40,management,divorced,no,9541,no,no,no
37,technician,married,no,1016,yes,yes,no
51,entrepreneur,married,no,653,yes,no,no
32,technician,married,no,5560,yes,yes,no
38,management,married,no,0,yes,no,no
38,blue-collar,married,no,3289,no,no,no
36,admin.,married,no,1954,yes,yes,no
33,blue-collar,single,no,129,yes,yes,no
46,admin.,divorced,no,2087,no,no,yes
59,technician,married,no,4263,no,yes,no
45,self-employed,married,no,-497,yes,yes,no
37,blue-collar,single,no,315,no,no,no
52,self-employed,married,no,3720,no,no,no
37,services,married,no,4760,yes,no,no
52,services,divorced,no,1527,no,yes,no
43,management,married,no,2886,no,no,no
32,blue-collar,single,no,121,yes,no,yes
52,entrepreneur,single,no,3469,yes,no,yes
31,unemployed,married,no,3837,no,no,no
47,blue-collar,married,no,2428,yes,no,no
31,services,single,no,1987,yes,no,no
50,technician,married,no,3117,no,no,no
30,services,single,no,370,no,no,no
43,self-employed,married,no,6424,no,no,no
44,blue-collar,married,no,1397,no,no,no
37,self-employed,single,no,4894,no,no,no
40,admin.,married,no,2574,yes,no,no
52,housemaid,married,no,1466,no,yes,no
59,retired,married,no,2467,no,no,no
56,blue-collar,divorced,no,285,no,yes,no
49,unemployed,married,no,-471,yes,no,no
31,services,married,no,1167,yes,yes,no
43,self-employed,married,no,5039,no,no,no
44,self-employed,married,no,0,yes,no,no
49,technician,married,no,8422,yes,no,no
32,admin.,married,no,233,yes,no,no
47,blue-collar,married,no,3070,no,no,no
31,admin.,married,no,3052,yes,yes,no
39,self-employed,married,no,31,yes,no,no
37,blue-collar,divorced,no,33,yes,no,no
41,management,married,no,666,yes,no,no
31,entrepreneur,married,no,5191,no,no,no
54,management,divorced,no,6410,no,no,no
37,blue-collar,married,no,2814,yes,no,no
49,services,single,no,5095,yes,no,no
42,blue-collar,married,no,3396,yes,yes,no
58,self-employed,married,no,6237,yes,no,no
54,management,married,no,1502,no,no,no
30,technician,single,no,2784,no,no,no
53,entrepreneur,married,no,111,yes,no,no
31,admin.,single,no,6981,yes,no,no
35,management,married,no,2793,no,no,no
36,blue-collar,single,no,3649,yes,no,no
40,blue-collar,married,no,3765,yes,no,no
31,services,married,no,-212,no,yes,no
43,management,married,no,5670,yes,no,no
37,management,married,no,9895,yes,no,no
34,technician,divorced,no,558,no,no,no
33,technician,married,no,145,yes,no,no
53,blue-collar,single,no,7724,no,no,no
34,management,married,no,1433,no,no,no
30,management,married,no,3817,yes,no,no
34,management,married,no,1518,yes,no,no
43,services,married,no,14679,yes,no,no
43,blue-collar,married,no,3311,yes,no,no
47,management,married,no,437,yes,no,no
33,admin.,single,no,2548,yes,no,no
45,entrepreneur,divorced,no,1273,yes,yes,no
30,management,single,no,1372,no,no,no
31,blue-collar,married,no,389,yes,no,no
34,management,single,no,1995,yes,no,no
32,blue-collar,single,no,6982,yes,no,no
30,blue-collar,divorced,no,511,yes,no,no
49,blue-collar,married,yes,-98,yes,no,no
38,technician,married,no,7696,yes,no,no
35,blue-collar,married,no,911,yes,no,no
41,blue-collar,married,no,-52,yes,yes,no
58,blue-collar,divorced,no,2716,no,no,no
33,blue-collar,married,no,3514,yes,no,no
34,management,married,no,16649,yes,no,no
31,self-employed,single,no,148,yes,yes,no
35,technician,married,no,1546,yes,no,no
43,blue-collar,married,no,4581,yes,no,no
32,technician,married,no,1352,no,no,no
42,management,married,no,9009,no,no,no
47,management,divorced,no,140,no,yes,no
30,management,single,no,19796,no,no,no
41,blue-collar,married,no,2585,no,no,no
31,blue-collar,single,no,2369,yes,yes,no
42,technician,married,no,8899,yes,no,no
33,blue-collar,married,no,2994,yes,no,no
52,admin.,divorced,no,361,no,yes,no
32,management,single,no,3097,yes,no,no
32,blue-collar,single,no,2696,yes,no,no
33,management,single,no,2360,yes,no,no
56,retired,married,no,1448,yes,yes,no
31,admin.,married,no,11839,yes,yes,no
45,unemployed,married,no,3559,yes,yes,no
37,unemployed,married,no,3051,yes,no,no
31,technician,single,no,1887,no,yes,no
34,management,single,no,1310,no,yes,no
54,blue-collar,divorced,no,10374,yes,no,no
57,admin.,divorced,no,4012,no,no,no
52,housemaid,married,no,234,no,no,no
33,services,married,no,2975,yes,no,no
32,blue-collar,single,no,3658,yes,yes,no
47,unemployed,married,no,3533,yes,no,no
34,blue-collar,married,no,1524,yes,no,no
45,blue-collar,married,no,5461,yes,no,yes
32,technician,single,no,2185,no,no,no
52,blue-collar,married,no,7119,no,yes,yes
55,entrepreneur,married,no,3459,yes,yes,no
31,blue-collar,single,no,297,yes,no,no
59,blue-collar,single,no,12270,no,no,no
37,blue-collar,married,no,3370,yes,no,no
30,management,single,no,186,yes,no,no
31,technician,single,no,13711,yes,no,yes
38,technician,married,no,-3,no,no,no
33,blue-collar,married,no,925,no,no,no
59,technician,married,no,2034,no,no,no
41,blue-collar,married,no,3803,yes,no,no
53,self-employed,divorced,yes,10,no,no,no
36,blue-collar,married,no,655,no,no,no
30,unemployed,married,no,1379,no,yes,no
35,services,married,no,142,yes,no,no
30,entrepreneur,married,no,392,yes,no,no
38,management,married,no,96,yes,no,no
54,self-employed,married,no,641,yes,no,no
40,management,single,no,1527,no,yes,no
59,management,married,no,5314,no,no,no
32,blue-collar,married,no,5075,yes,no,no
36,self-employed,married,no,943,no,no,no
31,management,married,no,6290,no,no,no
39,management,single,no,889,no,no,no
36,admin.,married,no,75,no,yes,no
54,management,married,no,3859,no,yes,no
46,entrepreneur,divorced,no,2514,yes,no,no
44,management,divorced,no,6285,yes,no,no
32,technician,married,no,3774,yes,no,no
35,admin.,single,no,1070,no,no,no
36,services,divorced,no,54,yes,no,no
57,unemployed,married,no,0,yes,no,no
31,management,single,no,-208,yes,yes,no
37,blue-collar,single,no,3572,yes,yes,no
46,admin.,divorced,no,778,yes,no,no
32,management,married,no,6059,yes,no,no
58,technician,married,no,5618,yes,no,no
36,management,divorced,no,0,yes,no,no
38,admin.,single,no,77,no,no,no
56,blue-collar,divorced,no,12,no,no,no
34,services,married,no,1611,no,yes,no
35,entrepreneur,married,no,-394,yes,no,no
53,blue-collar,divorced,no,1480,yes,no,no
51,blue-collar,married,no,4712,no,no,no
38,unemployed,married,no,1906,no,yes,no
31,blue-collar,married,no,-35,no,no,yes
31,entrepreneur,married,no,7518,yes,no,no
50,management,married,no,719,no,yes,no
40,services,married,no,5248,yes,yes,no
44,management,married,yes,53,yes,no,no
31,unemployed,married,no,314,yes,no,yes
35,management,married,no,0,yes,no,no
51,blue-collar,married,no,5206,yes,no,no
47,self-employed,married,no,2830,yes,no,no
41,technician,single,no,650,yes,no,yes
51,unemployed,married,no,7464,no,no,no
35,services,single,no,7242,no,no,no
34,admin.,single,no,4436,yes,no,no
43,entrepreneur,single,no,744,no,yes,no
32,blue-collar,single,no,5252,yes,no,no
53,technician,married,no,3398,no,yes,no
31,admin.,married,no,2304,yes,no,no
39,technician,single,no,18508,no,no,yes
53,management,divorced,no,2679,no,no,yes
51,admin.,married,no,4178,yes,no,no
47,management,married,no,7741,yes,no,no
59,retired,married,no,1896,no,no,no
35,blue-collar,married,no,5639,yes,no,yes
56,services,married,no,4763,yes,no,no
48,admin.,married,no,387,no,yes,no
